Order_ID,Order_Date,Month,Month_Name,Week,Store,City,Category,Product,Quantity,Price,Discount,Sales,Profit,Payment_Mode
ORD05157,2023-03-07,3,March,10,DMart-Mumbai-1,Mumbai,Beverages,Chips,5,273,0.28,982.8,107.85,Card
ORD05158,2023-09-22,9,September,38,DMart-Mumbai-2,Mumbai,Beverages,Wheat,1,27,0.24,20.52,3.26,Card
ORD05159,2023-11-08,11,November,45,DMart-Thane-2,Thane,Groceries,Tea,1,40,0.02,39.2,11.1,Cash
ORD05160,2023-01-18,1,January,3,DMart-Nagpur-1,Nagpur,Dairy,Tea,5,285,0.3,997.5,163.64,Wallet
ORD05161,2023-12-30,12,December,52,DMart-Nagpur-1,Nagpur,Beverages,Soap,4,392,0.09,1426.88,212.32,UPI
ORD05162,2023-10-21,10,October,42,DMart-Thane-1,Thane,Household,Wheat,3,329,0.03,957.39,136.08,Card
ORD05163,2023-10-22,10,October,42,DMart-Pune-1,Pune,Personal Care,Water,5,54,0.07,251.1,32.31,Cash
ORD05164,2023-06-29,6,June,26,DMart-Nashik-1,Nashik,Dairy,Toothpaste,5,497,0.2,1988.0,299.44,UPI
ORD05165,2023-07-03,7,July,27,DMart-Nashik-1,Nashik,Groceries,Sugar,5,64,0.2,256.0,27.74,Card
ORD05166,2023-11-04,11,November,44,DMart-Pune-2,Pune,Groceries,Toothpaste,3,315,0.05,897.75,208.61,Cash
ORD05167,2023-04-03,4,April,14,DMart-Thane-1,Thane,Household,Chips,5,249,0.19,1008.45,249.76,Cash
ORD05168,2023-12-16,12,December,50,DMart-Thane-2,Thane,Dairy,Soap,5,146,0.17,605.9,146.59,Wallet
ORD05169,2023-08-28,8,August,35,DMart-Thane-3,Thane,Personal Care,Water,4,38,0.26,112.48,14.97,Card
ORD05170,2023-02-06,2,February,6,DMart-Nagpur-2,Nagpur,Beverages,Eggs,2,28,0.18,45.92,10.21,UPI
ORD05171,2023-10-01,10,October,39,DMart-Nagpur-3,Nagpur,Beverages,Tea,2,168,0.0,336.0,69.08,UPI
ORD05172,2023-07-28,7,July,30,DMart-Thane-1,Thane,Dairy,Soap,5,373,0.21,1473.35,207.6,Wallet
ORD05173,2023-12-28,12,December,52,DMart-Nashik-3,Nashik,Dairy,Rice,4,217,0.07,807.24,163.03,Cash
ORD05174,2023-08-30,8,August,35,DMart-Pune-3,Pune,Beverages,Oil,3,497,0.17,1237.53,143.52,Cash
ORD05175,2023-04-24,4,April,17,DMart-Pune-3,Pune,Groceries,Soap,4,59,0.16,198.24,36.28,Wallet
ORD05176,2023-08-18,8,August,33,DMart-Thane-3,Thane,Personal Care,Water,1,272,0.18,223.04,28.4,UPI
ORD05177,2023-01-18,1,January,3,DMart-Nagpur-2,Nagpur,Groceries,Soap,2,491,0.16,824.88,242.54,Card
ORD05178,2023-08-13,8,August,32,DMart-Mumbai-3,Mumbai,Groceries,Shampoo,5,203,0.19,822.15,205.93,UPI
ORD05179,2023-12-14,12,December,50,DMart-Nagpur-3,Nagpur,Dairy,Rice,1,233,0.12,205.04,38.46,Wallet
ORD05180,2023-02-26,2,February,8,DMart-Mumbai-3,Mumbai,Beverages,Bread,5,408,0.15,1734.0,403.12,Wallet
ORD05181,2023-06-15,6,June,24,DMart-Thane-1,Thane,Personal Care,Chips,2,52,0.29,73.84,13.36,Wallet
ORD05182,2023-09-02,9,September,35,DMart-Pune-3,Pune,Beverages,Shampoo,3,68,0.1,183.6,26.76,UPI
ORD05183,2023-07-01,7,July,26,DMart-Nashik-2,Nashik,Beverages,Tea,3,433,0.21,1026.21,269.05,UPI
ORD05184,2023-06-15,6,June,24,DMart-Thane-3,Thane,Personal Care,Milk,5,355,0.18,1455.5,427.08,Cash
ORD05185,2023-09-24,9,September,38,DMart-Thane-3,Thane,Groceries,Biscuits,1,410,0.26,303.4,37.15,Wallet
ORD05186,2023-09-01,9,September,35,DMart-Nagpur-1,Nagpur,Dairy,Soap,3,298,0.02,876.12,143.64,Card
ORD05187,2023-08-04,8,August,31,DMart-Nashik-1,Nashik,Groceries,Coffee,3,352,0.01,1045.44,242.76,Cash
ORD05188,2023-11-08,11,November,45,DMart-Pune-1,Pune,Dairy,Tissue,2,278,0.02,544.88,148.15,Card
ORD05189,2023-08-11,8,August,32,DMart-Nagpur-1,Nagpur,Groceries,Chips,4,110,0.1,396.0,79.92,Cash
ORD05190,2023-05-08,5,May,19,DMart-Pune-1,Pune,Beverages,Toothpaste,2,212,0.22,330.72,49.02,UPI
ORD05191,2023-05-06,5,May,18,DMart-Pune-3,Pune,Household,Toothpaste,3,473,0.04,1362.24,212.21,Wallet
ORD05192,2023-01-28,1,January,4,DMart-Nagpur-3,Nagpur,Groceries,Chips,3,182,0.23,420.42,81.6,UPI
ORD05193,2023-07-26,7,July,30,DMart-Nashik-1,Nashik,Household,Eggs,1,298,0.26,220.52,50.27,UPI
ORD05194,2023-05-18,5,May,20,DMart-Thane-3,Thane,Personal Care,Milk,4,65,0.03,252.2,58.77,Wallet
ORD05195,2023-03-24,3,March,12,DMart-Nagpur-2,Nagpur,Personal Care,Detergent,4,316,0.3,884.8,218.69,Wallet
ORD05196,2023-04-03,4,April,14,DMart-Thane-2,Thane,Personal Care,Eggs,2,32,0.21,50.56,10.68,Card
ORD05197,2023-08-29,8,August,35,DMart-Thane-1,Thane,Personal Care,Tissue,2,405,0.13,704.7,144.69,UPI
ORD05198,2023-03-04,3,March,9,DMart-Nashik-1,Nashik,Dairy,Milk,5,390,0.3,1365.0,213.08,UPI
ORD05199,2023-12-26,12,December,52,DMart-Nashik-2,Nashik,Dairy,Soap,1,281,0.27,205.13,59.04,Wallet
ORD05200,2023-04-05,4,April,14,DMart-Mumbai-2,Mumbai,Dairy,Biscuits,5,370,0.08,1702.0,465.51,Card
ORD05201,2023-05-21,5,May,20,DMart-Mumbai-3,Mumbai,Beverages,Chips,1,162,0.26,119.88,24.91,Card
ORD05202,2023-10-03,10,October,40,DMart-Nashik-3,Nashik,Dairy,Detergent,3,63,0.24,143.64,14.47,UPI
ORD05203,2023-06-27,6,June,26,DMart-Nagpur-3,Nagpur,Dairy,Water,2,34,0.28,48.96,13.85,UPI
ORD05204,2023-08-09,8,August,32,DMart-Pune-2,Pune,Dairy,Coffee,3,187,0.27,409.53,91.11,Wallet
ORD05205,2023-10-24,10,October,43,DMart-Nashik-1,Nashik,Personal Care,Tissue,4,204,0.03,791.52,146.69,Wallet
ORD05206,2023-12-01,12,December,48,DMart-Pune-3,Pune,Groceries,Milk,2,119,0.24,180.88,44.83,Cash
ORD05207,2023-09-26,9,September,39,DMart-Pune-3,Pune,Dairy,Juice,5,455,0.13,1979.25,557.05,Wallet
ORD05208,2023-05-30,5,May,22,DMart-Nagpur-3,Nagpur,Beverages,Eggs,4,244,0.01,966.24,229.04,UPI
ORD05209,2023-04-18,4,April,16,DMart-Nagpur-3,Nagpur,Household,Rice,3,107,0.17,266.43,50.05,Card
ORD05210,2023-07-22,7,July,29,DMart-Pune-1,Pune,Dairy,Tea,2,221,0.02,433.16,77.68,Cash
ORD05211,2023-10-11,10,October,41,DMart-Nagpur-1,Nagpur,Personal Care,Toothpaste,1,41,0.15,34.85,4.58,UPI
ORD05212,2023-09-21,9,September,38,DMart-Nagpur-3,Nagpur,Dairy,Rice,4,126,0.09,458.64,101.7,Card
ORD05213,2023-12-08,12,December,49,DMart-Nashik-1,Nashik,Beverages,Coffee,1,312,0.2,249.6,29.47,UPI
ORD05214,2023-05-11,5,May,19,DMart-Thane-3,Thane,Groceries,Soap,1,137,0.01,135.63,32.91,Cash
ORD05215,2023-07-18,7,July,29,DMart-Nashik-1,Nashik,Dairy,Juice,4,413,0.13,1437.24,195.16,UPI
ORD05216,2023-09-26,9,September,39,DMart-Nashik-1,Nashik,Beverages,Shampoo,3,448,0.09,1223.04,140.01,Cash
ORD05217,2023-10-01,10,October,39,DMart-Thane-1,Thane,Personal Care,Chips,4,335,0.04,1286.4,170.54,Card
ORD05218,2023-02-08,2,February,6,DMart-Mumbai-1,Mumbai,Groceries,Oil,3,281,0.16,708.12,131.28,Wallet
ORD05219,2023-08-01,8,August,31,DMart-Nagpur-1,Nagpur,Groceries,Wheat,4,113,0.28,325.44,32.94,Cash
ORD05220,2023-11-23,11,November,47,DMart-Nagpur-3,Nagpur,Personal Care,Oil,5,154,0.21,608.3,101.65,Cash
ORD05221,2023-07-14,7,July,28,DMart-Nagpur-1,Nagpur,Beverages,Milk,1,162,0.3,113.4,11.88,Wallet
ORD05222,2023-10-07,10,October,40,DMart-Nashik-2,Nashik,Beverages,Tissue,4,183,0.27,534.36,152.82,UPI
ORD05223,2023-02-08,2,February,6,DMart-Mumbai-3,Mumbai,Beverages,Juice,2,48,0.29,68.16,16.13,UPI
ORD05224,2023-09-26,9,September,39,DMart-Nagpur-2,Nagpur,Beverages,Eggs,3,156,0.27,341.64,91.25,Cash
ORD05225,2023-02-04,2,February,5,DMart-Mumbai-1,Mumbai,Personal Care,Rice,2,407,0.19,659.34,133.95,UPI
ORD05226,2023-05-05,5,May,18,DMart-Nagpur-2,Nagpur,Beverages,Rice,1,347,0.26,256.78,47.54,Cash
ORD05227,2023-05-10,5,May,19,DMart-Mumbai-2,Mumbai,Beverages,Tissue,2,139,0.21,219.62,30.71,Wallet
ORD05228,2023-02-11,2,February,6,DMart-Nashik-1,Nashik,Personal Care,Shampoo,3,314,0.11,838.38,126.67,Cash
ORD05229,2023-03-29,3,March,13,DMart-Nashik-2,Nashik,Dairy,Tissue,5,169,0.05,802.75,105.42,UPI
ORD05230,2023-09-17,9,September,37,DMart-Nashik-2,Nashik,Groceries,Tissue,2,202,0.01,399.96,80.71,Card
ORD05231,2023-03-13,3,March,11,DMart-Nashik-2,Nashik,Personal Care,Oil,4,466,0.17,1547.12,155.82,UPI
ORD05232,2023-08-02,8,August,31,DMart-Mumbai-1,Mumbai,Dairy,Juice,1,191,0.27,139.43,23.08,Wallet
ORD05233,2023-04-27,4,April,17,DMart-Thane-1,Thane,Beverages,Milk,5,403,0.02,1974.7,288.97,Card
ORD05234,2023-05-03,5,May,18,DMart-Nashik-1,Nashik,Dairy,Wheat,2,438,0.11,779.64,85.11,UPI
ORD05235,2023-09-07,9,September,36,DMart-Nagpur-3,Nagpur,Household,Shampoo,2,223,0.25,334.5,98.56,UPI
ORD05236,2023-09-16,9,September,37,DMart-Pune-3,Pune,Beverages,Toothpaste,2,44,0.15,74.8,17.09,Card
ORD05237,2023-04-18,4,April,16,DMart-Nagpur-3,Nagpur,Dairy,Shampoo,5,451,0.24,1713.8,293.53,Cash
ORD05238,2023-04-08,4,April,14,DMart-Mumbai-2,Mumbai,Groceries,Soap,4,287,0.2,918.4,138.62,Card
ORD05239,2023-10-12,10,October,41,DMart-Nagpur-3,Nagpur,Dairy,Juice,2,444,0.18,728.16,167.31,Card
ORD05240,2023-01-11,1,January,2,DMart-Nashik-2,Nashik,Groceries,Chips,3,406,0.29,864.78,202.54,Wallet
ORD05241,2023-12-05,12,December,49,DMart-Nagpur-3,Nagpur,Beverages,Oil,1,319,0.26,236.06,38.48,UPI
ORD05242,2023-04-19,4,April,16,DMart-Nagpur-2,Nagpur,Personal Care,Tea,1,107,0.01,105.93,23.61,Card
ORD05243,2023-05-28,5,May,21,DMart-Mumbai-2,Mumbai,Personal Care,Shampoo,2,313,0.18,513.32,62.34,Wallet
ORD05244,2023-03-05,3,March,9,DMart-Pune-2,Pune,Beverages,Coffee,1,457,0.0,457.0,64.02,Card
ORD05245,2023-07-21,7,July,29,DMart-Nagpur-1,Nagpur,Household,Detergent,3,372,0.29,792.36,229.48,Card
ORD05246,2023-12-12,12,December,50,DMart-Nagpur-1,Nagpur,Dairy,Coffee,3,265,0.24,604.2,94.03,Wallet
ORD05247,2023-07-13,7,July,28,DMart-Mumbai-1,Mumbai,Personal Care,Rice,2,89,0.12,156.64,27.52,Card
ORD05248,2023-08-29,8,August,35,DMart-Mumbai-1,Mumbai,Groceries,Shampoo,1,95,0.17,78.85,9.55,UPI
ORD05249,2023-08-12,8,August,32,DMart-Nashik-2,Nashik,Household,Detergent,5,127,0.2,508.0,66.43,UPI
ORD05250,2023-10-01,10,October,39,DMart-Pune-3,Pune,Groceries,Toothpaste,2,176,0.18,288.64,43.13,Cash
ORD05251,2023-07-25,7,July,30,DMart-Nagpur-2,Nagpur,Dairy,Rice,5,222,0.24,843.6,203.91,Wallet
ORD05252,2023-07-11,7,July,28,DMart-Nashik-3,Nashik,Personal Care,Milk,5,234,0.09,1064.7,308.16,Cash
ORD05253,2023-04-22,4,April,16,DMart-Nagpur-2,Nagpur,Personal Care,Oil,4,120,0.15,408.0,83.5,Card
ORD05254,2023-03-18,3,March,11,DMart-Nagpur-1,Nagpur,Household,Shampoo,2,54,0.1,97.2,14.47,Card
ORD05255,2023-03-22,3,March,12,DMart-Thane-1,Thane,Dairy,Detergent,5,407,0.07,1892.55,193.58,Card
ORD05256,2023-05-04,5,May,18,DMart-Nagpur-3,Nagpur,Dairy,Biscuits,4,399,0.01,1580.04,322.93,Card
ORD05257,2023-04-07,4,April,14,DMart-Pune-1,Pune,Household,Bread,5,432,0.26,1598.4,309.45,Card
ORD05258,2023-12-27,12,December,52,DMart-Nagpur-2,Nagpur,Groceries,Rice,3,63,0.19,153.09,40.1,Card
ORD05259,2023-08-22,8,August,34,DMart-Thane-2,Thane,Beverages,Chips,4,392,0.06,1473.92,345.48,Wallet
ORD05260,2023-08-26,8,August,34,DMart-Thane-1,Thane,Beverages,Wheat,5,409,0.3,1431.5,319.5,Wallet
ORD05261,2023-08-23,8,August,34,DMart-Nagpur-1,Nagpur,Groceries,Tissue,3,328,0.11,875.76,231.71,Card
ORD05262,2023-10-22,10,October,42,DMart-Nashik-3,Nashik,Personal Care,Coffee,5,139,0.12,611.6,72.67,Cash
ORD05263,2023-12-06,12,December,49,DMart-Nashik-3,Nashik,Beverages,Eggs,3,30,0.15,76.5,10.8,Wallet
ORD05264,2023-10-05,10,October,40,DMart-Thane-3,Thane,Groceries,Oil,1,285,0.09,259.35,67.97,Wallet
ORD05265,2023-06-10,6,June,23,DMart-Nagpur-2,Nagpur,Household,Juice,3,347,0.28,749.52,107.12,UPI
ORD05266,2023-02-23,2,February,8,DMart-Thane-3,Thane,Household,Detergent,4,253,0.25,759.0,86.28,Wallet
ORD05267,2023-10-23,10,October,43,DMart-Nagpur-1,Nagpur,Personal Care,Oil,5,183,0.14,786.9,107.18,UPI
ORD05268,2023-06-07,6,June,23,DMart-Nagpur-2,Nagpur,Groceries,Sugar,3,36,0.17,89.64,24.36,Wallet
ORD05269,2023-08-19,8,August,33,DMart-Mumbai-3,Mumbai,Dairy,Oil,3,217,0.25,488.25,95.41,Cash
ORD05270,2023-10-11,10,October,41,DMart-Nashik-1,Nashik,Household,Milk,1,450,0.05,427.5,115.38,Card
ORD05271,2023-11-29,11,November,48,DMart-Nagpur-1,Nagpur,Beverages,Bread,5,315,0.02,1543.5,347.14,Cash
ORD05272,2023-11-23,11,November,47,DMart-Nashik-1,Nashik,Beverages,Detergent,3,71,0.21,168.27,50.46,Card
ORD05273,2023-07-08,7,July,27,DMart-Pune-2,Pune,Personal Care,Eggs,2,385,0.01,762.3,183.89,UPI
ORD05274,2023-08-22,8,August,34,DMart-Nagpur-1,Nagpur,Dairy,Juice,5,83,0.1,373.5,64.87,Wallet
ORD05275,2023-01-12,1,January,2,DMart-Nagpur-3,Nagpur,Groceries,Coffee,5,242,0.26,895.4,135.29,Cash
ORD05276,2023-05-19,5,May,20,DMart-Mumbai-1,Mumbai,Groceries,Toothpaste,1,22,0.23,16.94,4.18,Wallet
ORD05277,2023-07-09,7,July,27,DMart-Mumbai-2,Mumbai,Groceries,Juice,2,96,0.24,145.92,39.73,Cash
ORD05278,2023-08-05,8,August,31,DMart-Nagpur-1,Nagpur,Groceries,Toothpaste,5,247,0.15,1049.75,138.34,UPI
ORD05279,2023-04-01,4,April,13,DMart-Mumbai-3,Mumbai,Household,Tissue,3,358,0.23,826.98,213.7,Wallet
ORD05280,2023-04-16,4,April,15,DMart-Thane-1,Thane,Beverages,Shampoo,4,321,0.18,1052.88,278.56,UPI
ORD05281,2023-07-11,7,July,28,DMart-Thane-2,Thane,Household,Oil,2,265,0.25,397.5,72.43,Card
ORD05282,2023-05-22,5,May,21,DMart-Thane-2,Thane,Beverages,Tea,4,280,0.26,828.8,175.75,UPI
ORD05283,2023-12-08,12,December,49,DMart-Pune-1,Pune,Groceries,Coffee,1,486,0.26,359.64,86.37,UPI
ORD05284,2023-07-01,7,July,26,DMart-Pune-3,Pune,Personal Care,Wheat,4,374,0.14,1286.56,159.63,UPI
ORD05285,2023-07-25,7,July,30,DMart-Mumbai-1,Mumbai,Groceries,Rice,3,263,0.29,560.19,81.16,Card
ORD05286,2023-02-01,2,February,5,DMart-Pune-1,Pune,Beverages,Bread,1,213,0.01,210.87,33.47,Cash
ORD05287,2023-07-29,7,July,30,DMart-Mumbai-1,Mumbai,Personal Care,Water,3,258,0.04,743.04,145.68,Wallet
ORD05288,2023-02-26,2,February,8,DMart-Pune-1,Pune,Personal Care,Milk,4,314,0.03,1218.32,228.82,Card
ORD05289,2023-01-05,1,January,1,DMart-Thane-1,Thane,Beverages,Juice,4,111,0.05,421.8,90.22,Cash
ORD05290,2023-12-19,12,December,51,DMart-Nashik-3,Nashik,Dairy,Toothpaste,5,282,0.2,1128.0,135.52,Wallet
ORD05291,2023-08-25,8,August,34,DMart-Mumbai-1,Mumbai,Dairy,Water,2,497,0.27,725.62,200.83,UPI
ORD05292,2023-06-28,6,June,26,DMart-Pune-1,Pune,Dairy,Toothpaste,4,56,0.2,179.2,53.19,Cash
ORD05293,2023-06-13,6,June,24,DMart-Pune-3,Pune,Beverages,Detergent,3,235,0.28,507.6,99.74,Wallet
ORD05294,2023-01-28,1,January,4,DMart-Thane-2,Thane,Personal Care,Toothpaste,4,433,0.28,1247.04,252.49,Cash
ORD05295,2023-12-16,12,December,50,DMart-Mumbai-2,Mumbai,Personal Care,Eggs,1,337,0.12,296.56,70.8,Card
ORD05296,2023-12-30,12,December,52,DMart-Pune-1,Pune,Groceries,Biscuits,2,359,0.12,631.84,178.22,Card
ORD05297,2023-01-16,1,January,3,DMart-Thane-2,Thane,Dairy,Coffee,2,67,0.04,128.64,33.27,Cash
ORD05298,2023-12-31,12,December,52,DMart-Pune-2,Pune,Personal Care,Juice,4,244,0.12,858.88,252.53,Cash
ORD05299,2023-06-16,6,June,24,DMart-Mumbai-2,Mumbai,Dairy,Soap,2,162,0.2,259.2,76.29,Wallet
ORD05300,2023-10-17,10,October,42,DMart-Nagpur-3,Nagpur,Dairy,Shampoo,2,191,0.22,297.96,39.73,Wallet
ORD05301,2023-02-07,2,February,6,DMart-Mumbai-2,Mumbai,Household,Tea,1,360,0.11,320.4,67.54,UPI
ORD05302,2023-09-23,9,September,38,DMart-Nagpur-1,Nagpur,Beverages,Wheat,2,251,0.05,476.9,58.73,Wallet
ORD05303,2023-10-13,10,October,41,DMart-Mumbai-3,Mumbai,Personal Care,Tissue,3,171,0.1,461.7,123.01,Wallet
ORD05304,2023-02-26,2,February,8,DMart-Pune-3,Pune,Groceries,Chips,4,35,0.0,140.0,41.8,Card
ORD05305,2023-09-12,9,September,37,DMart-Nagpur-3,Nagpur,Beverages,Rice,5,100,0.3,350.0,61.14,Wallet
ORD05306,2023-09-30,9,September,39,DMart-Pune-3,Pune,Beverages,Coffee,1,168,0.04,161.28,41.04,Wallet
ORD05307,2023-12-02,12,December,48,DMart-Nagpur-1,Nagpur,Beverages,Bread,4,307,0.19,994.68,129.4,UPI
ORD05308,2023-06-10,6,June,23,DMart-Thane-2,Thane,Groceries,Juice,4,37,0.2,118.4,16.27,Card
ORD05309,2023-02-02,2,February,5,DMart-Thane-3,Thane,Groceries,Biscuits,5,267,0.27,974.55,244.67,Card
ORD05310,2023-02-08,2,February,6,DMart-Pune-1,Pune,Personal Care,Eggs,5,469,0.08,2157.4,469.43,Cash
ORD05311,2023-03-30,3,March,13,DMart-Nagpur-3,Nagpur,Dairy,Tea,3,156,0.25,351.0,96.04,Cash
ORD05312,2023-12-09,12,December,49,DMart-Pune-1,Pune,Household,Sugar,4,272,0.22,848.64,111.94,Card
ORD05313,2023-08-02,8,August,31,DMart-Thane-3,Thane,Personal Care,Sugar,4,161,0.02,631.12,103.48,Wallet
ORD05314,2023-06-21,6,June,25,DMart-Nashik-1,Nashik,Dairy,Soap,2,435,0.04,835.2,224.98,Card
ORD05315,2023-08-19,8,August,33,DMart-Thane-3,Thane,Household,Wheat,1,68,0.03,65.96,10.15,Cash
ORD05316,2023-03-27,3,March,13,DMart-Nashik-1,Nashik,Groceries,Tea,5,335,0.17,1390.25,214.79,Card
ORD05317,2023-05-07,5,May,18,DMart-Nagpur-1,Nagpur,Beverages,Tea,1,303,0.25,227.25,28.9,Cash
ORD05318,2023-09-07,9,September,36,DMart-Pune-3,Pune,Groceries,Soap,1,392,0.16,329.28,89.02,Cash
ORD05319,2023-06-18,6,June,24,DMart-Pune-1,Pune,Groceries,Detergent,1,299,0.08,275.08,28.39,Card
ORD05320,2023-12-31,12,December,52,DMart-Thane-3,Thane,Beverages,Rice,5,37,0.26,136.9,33.98,Cash
ORD05321,2023-06-23,6,June,25,DMart-Nagpur-1,Nagpur,Dairy,Water,5,194,0.23,746.9,197.72,Cash
ORD05322,2023-11-21,11,November,47,DMart-Thane-3,Thane,Groceries,Bread,2,418,0.02,819.28,97.86,Wallet
ORD05323,2023-10-19,10,October,42,DMart-Mumbai-3,Mumbai,Personal Care,Toothpaste,2,31,0.3,43.4,9.86,Card
ORD05324,2023-08-09,8,August,32,DMart-Mumbai-3,Mumbai,Personal Care,Tea,3,417,0.04,1200.96,241.57,Card
ORD05325,2023-10-17,10,October,42,DMart-Nashik-1,Nashik,Dairy,Detergent,2,223,0.01,441.54,84.51,Card
ORD05326,2023-11-15,11,November,46,DMart-Thane-3,Thane,Household,Detergent,3,421,0.18,1035.66,290.29,Card
ORD05327,2023-11-03,11,November,44,DMart-Mumbai-1,Mumbai,Dairy,Sugar,1,219,0.27,159.87,34.49,UPI
ORD05328,2023-04-25,4,April,17,DMart-Thane-2,Thane,Beverages,Sugar,4,401,0.11,1427.56,261.89,Card
ORD05329,2023-09-11,9,September,37,DMart-Nashik-3,Nashik,Personal Care,Oil,3,220,0.15,561.0,151.54,Cash
ORD05330,2023-04-19,4,April,16,DMart-Pune-2,Pune,Beverages,Rice,5,314,0.11,1397.3,377.09,UPI
ORD05331,2023-09-14,9,September,37,DMart-Mumbai-1,Mumbai,Beverages,Water,1,352,0.12,309.76,47.74,Wallet
ORD05332,2023-03-15,3,March,11,DMart-Pune-1,Pune,Dairy,Chips,2,426,0.24,647.52,81.21,Cash
ORD05333,2023-08-30,8,August,35,DMart-Pune-2,Pune,Beverages,Milk,5,477,0.29,1693.35,335.01,Cash
ORD05334,2023-04-06,4,April,14,DMart-Pune-3,Pune,Groceries,Juice,2,477,0.21,753.66,205.96,Card
ORD05335,2023-09-08,9,September,36,DMart-Mumbai-1,Mumbai,Beverages,Shampoo,4,298,0.03,1156.24,232.17,Card
ORD05336,2023-09-16,9,September,37,DMart-Nagpur-3,Nagpur,Household,Eggs,3,145,0.28,313.2,91.73,UPI
ORD05337,2023-07-08,7,July,27,DMart-Nagpur-3,Nagpur,Beverages,Shampoo,2,450,0.21,711.0,161.98,Card
ORD05338,2023-10-17,10,October,42,DMart-Thane-1,Thane,Household,Tissue,5,83,0.05,394.25,40.62,Wallet
ORD05339,2023-07-10,7,July,28,DMart-Thane-1,Thane,Household,Water,2,120,0.11,213.6,49.74,Wallet
ORD05340,2023-03-14,3,March,11,DMart-Nagpur-3,Nagpur,Personal Care,Tea,2,372,0.04,714.24,105.71,UPI
ORD05341,2023-02-12,2,February,6,DMart-Nagpur-3,Nagpur,Personal Care,Bread,2,194,0.28,279.36,42.15,UPI
ORD05342,2023-11-10,11,November,45,DMart-Thane-3,Thane,Beverages,Biscuits,4,345,0.26,1021.2,216.7,Cash
ORD05343,2023-03-24,3,March,12,DMart-Mumbai-2,Mumbai,Household,Milk,1,29,0.27,21.17,4.04,Cash
ORD05344,2023-08-04,8,August,31,DMart-Mumbai-3,Mumbai,Household,Milk,3,171,0.27,374.49,105.92,Wallet
ORD05345,2023-12-05,12,December,49,DMart-Pune-1,Pune,Beverages,Toothpaste,2,252,0.24,383.04,66.25,Card
ORD05346,2023-02-18,2,February,7,DMart-Mumbai-3,Mumbai,Dairy,Toothpaste,1,338,0.0,338.0,84.03,UPI
ORD05347,2023-12-25,12,December,52,DMart-Thane-1,Thane,Household,Oil,4,240,0.3,672.0,130.19,Cash
ORD05348,2023-08-06,8,August,31,DMart-Thane-2,Thane,Personal Care,Juice,3,401,0.15,1022.55,200.84,UPI
ORD05349,2023-01-27,1,January,4,DMart-Pune-1,Pune,Groceries,Oil,1,358,0.09,325.78,32.68,Card
ORD05350,2023-05-07,5,May,18,DMart-Thane-2,Thane,Household,Tea,4,108,0.0,432.0,111.66,Wallet
ORD05351,2023-08-29,8,August,35,DMart-Nashik-2,Nashik,Household,Coffee,3,405,0.2,972.0,140.3,Card
ORD05352,2023-03-14,3,March,11,DMart-Mumbai-3,Mumbai,Beverages,Milk,5,128,0.07,595.2,171.56,UPI
ORD05353,2023-05-16,5,May,20,DMart-Mumbai-3,Mumbai,Beverages,Milk,4,473,0.15,1608.2,305.88,Wallet
ORD05354,2023-08-22,8,August,34,DMart-Mumbai-2,Mumbai,Beverages,Shampoo,3,248,0.01,736.56,97.94,Card
ORD05355,2023-04-06,4,April,14,DMart-Mumbai-1,Mumbai,Groceries,Sugar,3,499,0.16,1257.48,203.46,UPI
ORD05356,2023-12-31,12,December,52,DMart-Thane-3,Thane,Dairy,Water,2,291,0.18,477.24,126.67,Wallet
ORD05357,2023-10-05,10,October,40,DMart-Thane-2,Thane,Beverages,Detergent,1,110,0.24,83.6,20.87,Card
ORD05358,2023-08-25,8,August,34,DMart-Nagpur-3,Nagpur,Household,Chips,5,415,0.07,1929.75,335.2,Card
ORD05359,2023-08-17,8,August,33,DMart-Thane-3,Thane,Groceries,Coffee,4,470,0.18,1541.6,370.47,UPI
ORD05360,2023-12-16,12,December,50,DMart-Mumbai-1,Mumbai,Household,Bread,2,194,0.04,372.48,85.31,UPI
ORD05361,2023-06-12,6,June,24,DMart-Thane-2,Thane,Personal Care,Toothpaste,4,61,0.22,190.32,44.35,Wallet
ORD05362,2023-10-31,10,October,44,DMart-Thane-2,Thane,Personal Care,Toothpaste,4,402,0.2,1286.4,245.0,Cash
ORD05363,2023-09-24,9,September,38,DMart-Nashik-2,Nashik,Personal Care,Detergent,4,130,0.23,400.4,113.67,UPI
ORD05364,2023-10-21,10,October,42,DMart-Nashik-1,Nashik,Household,Chips,3,387,0.24,882.36,200.69,UPI
ORD05365,2023-12-27,12,December,52,DMart-Mumbai-3,Mumbai,Groceries,Sugar,5,384,0.1,1728.0,431.42,UPI
ORD05366,2023-11-20,11,November,47,DMart-Nagpur-2,Nagpur,Groceries,Chips,5,64,0.08,294.4,56.56,Wallet
ORD05367,2023-10-20,10,October,42,DMart-Thane-1,Thane,Dairy,Juice,2,225,0.16,378.0,106.99,Wallet
ORD05368,2023-06-30,6,June,26,DMart-Mumbai-2,Mumbai,Household,Toothpaste,4,338,0.21,1068.08,206.09,Wallet
ORD05369,2023-10-11,10,October,41,DMart-Mumbai-2,Mumbai,Dairy,Milk,1,30,0.17,24.9,6.07,Cash
ORD05370,2023-01-16,1,January,3,DMart-Nagpur-1,Nagpur,Beverages,Oil,5,111,0.26,410.7,74.57,Cash
